"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.018184833E0,-1.650333906E-2,1.562218650E-2,2.345552087E-2,3.265845021E-2
9.028171833E0,-2.812688429E-2,3.746190013E-3,-2.219895422E-2,3.602706106E-2
9.038159833E0,1.630051377E-2,3.122574642E-2,-1.515300089E-1,1.555702336E-1
9.048147833E0,1.027060232E-2,1.078836641E-2,-4.315537512E-2,4.565370219E-2
9.058134833E0,-8.797161074E-3,1.214943605E-2,-1.666105628E-2,2.241851100E-2
9.068122833E0,1.417373297E-2,3.416134789E-2,-9.973829627E-2,1.063749037E-1
9.078110833E0,1.851263650E-2,4.168723977E-2,-5.228638709E-2,6.938594919E-2
9.088097833E0,1.203739106E-2,2.675673777E-2,-2.998218298E-2,4.194941115E-2
9.098085833E0,-2.482185985E-2,1.451754925E-2,1.073373377E-2,3.069359873E-2
9.108073833E0,9.891565698E-3,1.523385144E-2,-9.165335119E-2,9.343580730E-2
9.118061833E0,2.215988752E-2,6.378215924E-3,-9.374899328E-2,9.654333739E-2
9.128048833E0,-1.420347154E-2,-3.888576109E-2,1.075823361E-1,1.152727203E-1
9.138036833E0,2.924772701E-4,-1.118114399E-2,-9.323970079E-3,1.456159132E-2
9.148024833E0,-1.128111538E-2,1.948042150E-2,-9.419805944E-2,9.685052807E-2
9.158011833E0,-3.010368629E-2,-1.084203517E-2,2.800231576E-3,3.211888778E-2
9.167999833E0,-1.819551642E-2,-4.796860205E-2,6.342357874E-2,8.157581713E-2
9.177987833E0,1.235235042E-2,7.994909382E-3,-2.219778478E-2,2.663157498E-2
9.187974833E0,2.475140090E-3,1.311556281E-2,-3.637552857E-3,1.383387498E-2
9.197962833E0,-3.213185471E-2,-5.130058307E-2,1.556306612E-1,1.669883488E-1
9.207950833E0,-2.557377524E-2,-3.303885379E-2,9.534469843E-3,4.285428747E-2
9.217937833E0,-3.498432522E-3,-1.326303827E-3,-1.223412931E-1,1.223984890E-1
9.227925833E0,-1.008264174E-2,-3.436294892E-2,1.013322473E-2,3.721765934E-2
9.237913833E0,-2.669425479E-2,-3.774597888E-2,1.698510897E-1,1.760304941E-1
9.247900833E0,-7.531072148E-3,-2.231508769E-2,8.617451012E-2,8.933491132E-2
9.257888833E0,2.848005155E-5,-7.700362746E-3,-7.683709145E-2,7.722198534E-2
9.267876708E0,-1.651423407E-2,-2.029863426E-2,2.554940879E-2,3.657221308E-2
9.277863708E0,-2.326539956E-2,-2.782740635E-2,4.845178306E-2,6.052452927E-2
9.287851708E0,-1.846101655E-2,1.021218269E-2,-1.430000907E-1,1.445479981E-1
9.297839708E0,-1.747540440E-2,-1.342570278E-2,8.035243750E-3,2.345643614E-2
9.307826708E0,-1.524330748E-2,-2.969403859E-2,9.425653160E-2,9.999194017E-2
9.317814708E0,2.525536694E-2,8.644407133E-3,-9.060903847E-2,9.445928851E-2
9.327802708E0,6.055225781E-4,1.366561906E-2,-1.464423466E-1,1.470798309E-1
9.337789708E0,-9.004291836E-3,-3.569723557E-2,-6.770607948E-2,7.706804200E-2
9.347777708E0,-5.075300960E-3,-1.355966112E-2,2.959100425E-2,3.294314226E-2
9.357765708E0,9.381444098E-3,2.128999542E-2,-6.381534219E-2,6.792402592E-2
9.367752708E0,1.165588079E-2,1.283322452E-2,-1.148586112E-1,1.161595962E-1
9.377740708E0,-2.527538451E-2,-3.517168737E-3,-7.680902481E-3,2.664979927E-2
9.387728708E0,-3.879214169E-3,-2.835927000E-3,-9.629720986E-2,9.641702864E-2
9.397715708E0,8.596603861E-3,2.066226255E-2,-1.470428556E-1,1.487361156E-1
9.407703708E0,4.533259501E-4,3.058539180E-3,1.551967978E-2,1.582468410E-2
9.417691708E0,-1.069539568E-2,1.029430410E-2,-2.145343423E-2,2.608858037E-2
9.427678708E0,2.607127279E-3,3.129391445E-2,-1.135119975E-1,1.177755482E-1
9.437666708E0,2.428437739E-2,2.840516836E-2,-9.779468179E-2,1.046918543E-1
9.447654708E0,1.134229416E-2,2.182475526E-2,-6.067187905E-2,6.546788898E-2
9.457641708E0,-2.456938119E-2,-1.856551726E-2,1.297497153E-2,3.341680430E-2
9.467629708E0,-6.152563649E-3,-1.914682186E-3,-5.857682168E-2,5.893016279E-2
9.477617708E0,-8.558254349E-3,-8.020356190E-3,-4.089542627E-3,1.242152124E-2
9.487604708E0,-2.192294509E-2,-3.622622586E-2,7.135357261E-2,8.297160530E-2
9.497592708E0,6.626446217E-3,-1.579774230E-2,-5.109121621E-2,5.388683350E-2
9.507580708E0,6.028022524E-3,2.491511837E-2,-2.160253823E-2,3.352267646E-2
9.517567708E0,-3.017340749E-2,-1.416014048E-2,1.351215523E-1,1.391717572E-1
9.527555708E0,-1.410161579E-2,-4.150577966E-2,1.128185177E-1,1.210355454E-1
9.537543708E0,-1.383195408E-3,1.142725923E-2,1.132956505E-2,1.615099153E-2
9.547530708E0,-1.418929661E-2,9.353329497E-3,-2.878642738E-2,3.342871987E-2
9.557518708E0,-2.157895522E-2,-1.351295649E-2,1.102749789E-1,1.131760676E-1
9.567506708E0,-2.815924726E-2,-4.307123004E-3,3.438221276E-2,4.465009596E-2
9.577493708E0,-1.112555204E-2,-1.641486566E-2,-1.958817244E-4,1.983088733E-2
9.587481708E0,7.273054621E-3,-6.923771651E-2,-2.803798378E-2,7.505256322E-2
9.597469708E0,5.298728552E-3,-2.784314359E-2,-3.133172035E-2,4.224918779E-2
9.607457708E0,-6.652217363E-3,7.693592766E-3,-3.222985268E-2,3.379654966E-2
9.617444708E0,2.099701108E-2,-2.968643264E-2,-1.543758488E-1,1.586003198E-1
9.627432708E0,1.270316737E-2,-1.981753404E-2,-1.890755653E-2,3.019272778E-2
9.637420708E0,8.241054320E-3,-1.786022656E-2,4.590765953E-2,4.994412751E-2
9.647407708E0,1.569874391E-2,-4.197951376E-3,-1.422516471E-1,1.431768294E-1
9.657395708E0,-2.725329885E-2,-1.339531325E-2,-8.237674356E-2,8.779581194E-2
9.667383708E0,-2.468559232E-2,-1.959495155E-2,2.509917319E-2,4.029031011E-2
9.677370708E0,1.263656850E-2,-4.749474004E-3,-5.199110270E-2,5.371512940E-2
9.687358708E0,-1.157424590E-2,2.400242739E-2,-8.866483927E-2,9.258257618E-2
9.697346708E0,-3.920267105E-2,-9.698918215E-3,3.437870443E-2,5.303596657E-2
9.707333708E0,-2.999699516E-2,-1.201205389E-2,7.569279134E-2,8.230132331E-2
9.717321708E0,-7.461524543E-3,1.371090758E-2,-1.317763603E-1,1.326976732E-1
9.727309708E0,6.205613427E-3,1.539563887E-2,-7.579277873E-2,7.758917864E-2
9.737296708E0,-3.810539078E-2,7.650487823E-4,1.116174996E-1,1.179452090E-1
9.747284708E0,-3.268699302E-2,-2.971422519E-3,-1.202596843E-2,3.495558298E-2
9.757272708E0,1.583234137E-3,2.873125342E-3,-1.208496684E-1,1.208941844E-1
9.767259708E0,-9.091524985E-3,2.002061515E-3,-3.328176677E-2,3.455922563E-2
9.777247708E0,-1.488208660E-2,-5.948331370E-4,-4.705312908E-2,4.935410098E-2
9.787235708E0,-5.713533685E-3,-1.022657461E-2,-4.645378947E-2,4.790805623E-2
9.797222708E0,2.179089851E-2,-8.706241439E-3,-3.747305095E-2,4.421392819E-2
9.807210708E0,-1.585701616E-2,3.548985813E-3,8.916419148E-2,9.063273859E-2
9.817198708E0,-2.388617287E-2,-3.056193898E-2,3.541658521E-3,3.895028515E-2
9.827185708E0,1.745987730E-4,-1.110590448E-2,-1.798276091E-1,1.801703099E-1
9.837173708E0,-1.246404822E-2,-8.521910249E-3,1.237329304E-2,1.952111250E-2
9.847161708E0,-2.077639975E-2,-4.893493666E-2,1.544273043E-1,1.633220105E-1
9.857149708E0,1.943829871E-2,-1.616173604E-2,-2.026001751E-2,3.239625716E-2
9.867136708E0,7.725958019E-3,2.031222447E-2,-3.178604901E-2,3.850493218E-2
9.877124708E0,-1.673339730E-2,-1.013901256E-2,-5.011063814E-4,1.957184888E-2
9.887112708E0,-3.030504978E-2,-3.036487411E-2,1.147340655E-2,4.440788984E-2
9.897099708E0,3.784153517E-4,1.725572268E-2,-7.923854291E-2,8.109654645E-2
9.907087708E0,-1.009258429E-2,1.983859772E-2,-6.531690717E-2,6.900527936E-2
9.917075708E0,-4.674423621E-2,-3.816536129E-2,1.071233296E-1,1.229513163E-1
9.927062708E0,-1.642890126E-2,-1.461679203E-2,-1.485455900E-1,1.501644156E-1
9.937050708E0,-1.815322917E-3,2.355630311E-2,-1.666590947E-1,1.683254249E-1
9.947038708E0,-1.931153747E-2,-1.176558004E-3,1.566176713E-2,2.489198099E-2
9.957025708E0,-1.256135640E-2,-1.361100470E-2,4.784484208E-2,5.130473698E-2
9.967013708E0,-1.783022075E-2,1.055870788E-2,-4.765656173E-2,5.196682558E-2
9.977001708E0,-7.032647263E-6,6.483943176E-3,-1.169624394E-1,1.171420241E-1
9.986988708E0,-4.650302942E-2,-1.382290003E-2,8.871044755E-2,1.011095832E-1
9.996976708E0,-3.655370877E-2,6.920134043E-4,2.898523271E-2,4.665614882E-2
1.000696471E1,-2.679710411E-2,7.869591673E-3,-1.310325944E-1,1.339759533E-1
1.001695171E1,-9.962897161E-2,-1.270029401E-2,1.035308003E-1,1.442423519E-1
1.002693971E1,-6.230209648E-2,-2.366851255E-2,9.514881670E-2,1.161681843E-1
1.003692771E1,1.257688121E-3,-1.158400344E-2,-1.019906437E-1,1.026540906E-1
1.004691571E1,-2.203975464E-3,-5.431860059E-3,-8.597278118E-2,8.617239532E-2
1.005690271E1,-3.216371747E-2,-3.413274450E-2,2.449749470E-2,5.291196665E-2
1.006689071E1,-2.032315374E-2,-3.256574552E-2,7.539165974E-2,8.460177727E-2
1.007687871E1,5.306759337E-4,1.615775262E-2,-8.223114789E-2,8.380522817E-2
1.008686571E1,8.785697334E-3,-2.561653985E-2,-9.330869794E-2,9.715919258E-2
1.009685371E1,-2.970730903E-2,-4.875877559E-2,-1.112900555E-2,5.817041491E-2
1.010684171E1,1.269944434E-3,-3.616602466E-2,-1.202514982E-1,1.255787280E-1
1.011682871E1,-4.196206348E-3,-5.728026100E-3,-6.007721722E-2,6.049537552E-2
1.012681671E1,-6.175228462E-3,-2.591799580E-2,9.799407184E-2,1.015515341E-1
1.013680471E1,2.293558919E-3,-4.966825973E-3,2.015476763E-2,2.088407123E-2
1.014679171E1,-6.464905464E-3,1.424964170E-2,-6.486901045E-2,6.672957221E-2
1.015677971E1,2.658121623E-2,-1.283495127E-2,-2.250651777E-2,3.711927225E-2
1.016676771E1,-1.318161122E-3,3.267547446E-3,1.671496761E-1,1.671868076E-1
1.017675471E1,-1.827618515E-2,8.495894708E-3,9.829344928E-2,1.003384340E-1
1.018674271E1,-1.070857019E-2,3.698510081E-3,-3.058853924E-2,3.261918431E-2
1.019673071E1,-2.452584913E-2,1.353564186E-3,1.021859407E-1,1.050966978E-1
1.020671871E1,-6.364442990E-3,-8.658970355E-3,1.117636800E-2,1.550468006E-2
1.021670571E1,1.598666675E-2,9.517862380E-3,-6.456670940E-2,6.719392220E-2
1.022669371E1,-1.982042338E-2,3.273925023E-2,2.345025837E-2,4.488454418E-2
1.023668171E1,-2.108376229E-2,2.932734051E-2,2.494597614E-2,4.389669303E-2
1.024666871E1,-1.557835294E-2,5.405842233E-3,9.528037906E-3,1.904446683E-2
1.025665671E1,8.212323021E-4,4.064363055E-2,-1.446507597E-1,1.502545221E-1
1.026664517E1,-2.222940086E-3,3.368378797E-2,-1.334246904E-1,1.376288016E-1
1.027663217E1,-2.207748289E-2,-9.277461874E-3,2.539562702E-2,3.490593676E-2
1.028662017E1,2.128514862E-2,-6.897074087E-3,-1.253414994E-1,1.273228914E-1
1.029660817E1,6.235258353E-3,1.100853920E-2,-5.408966839E-2,5.554960494E-2
1.030659517E1,-1.028165949E-2,-2.309456037E-2,9.677726626E-3,2.706897917E-2
1.031658317E1,2.248617814E-2,-1.581529993E-2,-7.280017376E-2,7.781784640E-2
1.032657117E1,1.893221991E-2,1.808906511E-2,-1.127664775E-1,1.157666691E-1
1.033655917E1,2.821756639E-3,-3.762971065E-3,-8.537402630E-2,8.550348898E-2
1.034654617E1,-5.747093505E-3,-1.631461332E-2,1.194001436E-1,1.206465498E-1
1.035653417E1,1.491450667E-2,1.264464725E-2,2.044771314E-3,1.965987545E-2
1.036652217E1,4.270596178E-3,-1.870149700E-3,-1.683015776E-1,1.683661381E-1
1.037650917E1,-5.361353145E-2,-1.751968792E-2,-4.630351603E-2,7.297510408E-2
1.038649717E1,-1.758122758E-2,5.362465486E-3,-3.193281412E-2,3.684508403E-2
1.039648517E1,2.169745042E-2,1.674505290E-2,-5.169230998E-2,5.850872637E-2
1.040647217E1,-4.219451314E-4,-4.065852268E-3,1.896836758E-3,4.506349081E-3
1.041646017E1,-8.111661833E-3,-1.896196990E-2,3.168430746E-2,3.780543214E-2
1.042644817E1,1.267532229E-2,-9.144424014E-3,6.296983480E-2,6.488053931E-2
1.043643617E1,9.216719354E-3,3.926947092E-2,-1.124653459E-1,1.194800958E-1
1.044642317E1,-1.818520156E-2,-2.118162321E-2,7.584306479E-2,8.081790144E-2
1.045641117E1,-3.185143276E-2,-1.956032964E-2,2.475354427E-1,2.503415979E-1
1.046639917E1,-5.309424845E-3,1.608300420E-2,4.290686846E-3,1.747177752E-2
1.047638617E1,-2.358528794E-2,4.199938516E-3,2.644344807E-2,3.568138501E-2
1.048637417E1,-1.707872792E-2,-3.146804956E-2,1.262858248E-1,1.312632113E-1
1.049636217E1,1.120329717E-2,-2.469098729E-3,8.736675739E-2,8.811674423E-2
1.050634917E1,-2.158374034E-2,3.421007850E-2,7.432395816E-3,4.112697199E-2
1.051633717E1,-1.188491578E-2,-1.219754767E-2,4.066329181E-2,4.408553837E-2
1.052632517E1,-1.024144618E-2,-7.982216813E-3,1.137113875E-1,1.144503502E-1
1.053631217E1,-3.164568842E-2,2.213787366E-2,-1.329750395E-1,1.384698385E-1
1.054630017E1,-1.811488879E-2,-8.811923009E-3,-2.144045341E-1,2.153487948E-1
1.055628817E1,-2.075334436E-2,-1.912960912E-2,2.569558918E-2,3.816944525E-2
1.056627617E1,-2.269133090E-2,-2.498042903E-2,2.809060872E-2,4.390900398E-2
1.057626317E1,8.692173860E-3,-7.418090694E-3,-1.575228202E-1,1.579367622E-1
1.058625117E1,-1.754455229E-2,8.364471684E-3,-2.408994377E-1,2.416822599E-1
1.059623917E1,-3.739741174E-2,-8.214728145E-3,-4.495690227E-2,5.905227535E-2
1.060622617E1,-2.155047060E-2,-1.786238501E-2,-6.740962565E-2,7.299003501E-2
1.061621417E1,4.877299620E-3,4.103263028E-3,-1.518340641E-1,1.519677856E-1
1.062620217E1,-3.801107245E-2,-2.214391502E-2,4.889851034E-2,6.577430284E-2
1.063618917E1,-5.239832015E-2,-2.394894593E-2,6.506489217E-2,8.690555885E-2
1.064617717E1,-1.733786236E-3,4.099508019E-3,-2.001841056E-1,2.002335839E-1
1.065616517E1,-1.571247802E-2,1.362820145E-2,-1.286328971E-1,1.303036149E-1
1.066615317E1,-2.609949931E-2,-2.035615396E-2,5.683142781E-2,6.576753041E-2
1.067614017E1,1.528554905E-2,-1.807226351E-2,3.871850789E-2,4.538036548E-2
1.068612817E1,3.677062676E-3,1.284091269E-2,-3.807239056E-2,4.034745037E-2
1.069611617E1,-1.013862883E-2,-2.345275943E-2,-8.881745160E-2,9.241949701E-2
1.070610317E1,-1.977645278E-2,-4.029414064E-2,2.494597614E-2,5.135199685E-2
1.071609117E1,7.291519032E-3,1.153087600E-2,-8.447589397E-2,8.557046228E-2
1.072607917E1,1.854066202E-2,-5.558292393E-3,-1.139645720E-1,1.155966021E-1
1.073606617E1,-5.189860248E-2,-3.519062915E-2,1.164069539E-1,1.322211187E-1
1.074605417E1,-2.476198984E-2,-7.980656794E-3,3.362909138E-2,4.251779405E-2
1.075604217E1,2.783150397E-2,1.692794056E-2,-9.600075603E-2,1.013769843E-1
1.076603017E1,7.851284863E-3,-8.018978897E-3,-3.328059733E-2,3.512185723E-2
1.077601717E1,-3.769224845E-3,-3.290368261E-2,1.201509261E-1,1.246318757E-1
1.078600517E1,1.808537863E-2,-2.402474731E-3,1.719426388E-1,1.729078478E-1
1.079599317E1,3.242453755E-2,3.691635034E-2,7.733527422E-3,4.973906919E-2
1.080598017E1,-1.334494497E-2,-1.686739675E-2,5.742901325E-2,6.132445020E-2
1.081596817E1,-2.617135154E-2,-4.081785930E-2,7.643889606E-2,9.052039610E-2
1.082595617E1,1.072512283E-2,1.125363347E-2,-7.354920208E-2,7.517418209E-2
1.083594317E1,2.508798125E-3,1.899277513E-2,-2.011149824E-2,2.777574367E-2
1.084593117E1,-1.618607964E-2,-7.485619183E-3,8.002967119E-2,8.199251149E-2
1.085591917E1,2.138948488E-2,-1.465563490E-3,8.927528858E-3,2.322409764E-2
1.086590717E1,9.644735539E-3,5.625578770E-2,-1.937509990E-1,2.019831284E-1
1.087589417E1,-9.203179395E-3,1.515854341E-2,-1.433064848E-1,1.443995448E-1
1.088588217E1,-6.869135359E-3,6.654652180E-3,3.167962968E-2,3.309181701E-2
1.089587017E1,-2.233033385E-3,3.974681842E-2,-1.220506865E-1,1.283789939E-1
1.090585717E1,-1.819205834E-2,8.101591375E-3,-1.585741496E-1,1.598197350E-1
1.091584517E1,-3.653998151E-2,-2.103646151E-2,-8.136985302E-3,4.294081382E-2
1.092583317E1,-5.105980569E-3,-3.203440493E-3,-9.555461347E-2,9.574454148E-2
1.093582117E1,1.145132418E-2,2.225849533E-2,-1.840206474E-1,1.857152985E-1
1.094580817E1,-2.327828628E-2,1.334796907E-2,-6.861064374E-2,7.367134671E-2
1.095579617E1,-3.093702416E-2,-3.954296072E-3,8.511908770E-2,9.065315776E-2
1.096578417E1,-1.451580422E-2,-6.204398302E-4,3.389046192E-3,1.491908683E-2
1.097577117E1,1.724125539E-2,2.678282869E-3,-1.081296355E-1,1.095283167E-1
1.098575917E1,-2.456130244E-2,-2.637697253E-2,3.661935747E-2,5.138073179E-2
1.099574717E1,-4.526777314E-2,-1.452667182E-2,5.128943682E-2,6.993426777E-2
1.100573517E1,2.128770221E-3,-7.811743068E-3,-8.582484663E-2,8.620591216E-2
1.101572217E1,-1.190895103E-2,-1.686533424E-2,-1.247795820E-2,2.412388971E-2
1.102571017E1,-3.448452990E-2,-4.524410105E-2,9.439978838E-2,1.102158406E-1
1.103569817E1,5.262727062E-3,-4.190079105E-2,3.332620561E-2,5.379599025E-2
1.104568517E1,1.265215498E-2,-6.150576510E-3,-7.804220259E-2,7.930001263E-2
1.105567317E1,-1.500610696E-2,-4.344584013E-2,1.685986161E-2,4.895895428E-2
1.106566117E1,-3.442006434E-2,-6.131160556E-2,1.402027828E-1,1.568460203E-1
1.107564917E1,1.434015934E-2,-7.639341569E-4,5.782311559E-3,1.548092027E-2
1.108563617E1,6.671517743E-3,-1.751966280E-2,-3.568204880E-2,4.030702594E-2
1.109562417E1,-5.138631787E-2,-6.135850662E-2,2.090028763E-2,8.271784585E-2
1.110561217E1,-3.657726665E-2,-4.379030508E-2,4.230577469E-2,7.103003468E-2
1.111559917E1,1.354814028E-2,3.423046838E-3,-4.695898890E-3,1.474180522E-2
1.112558717E1,9.972803167E-3,-1.905159904E-3,-1.771881759E-2,2.042162908E-2
1.113557517E1,-1.291846368E-2,-2.918412712E-2,1.388555843E-1,1.424762200E-1
1.114556317E1,-6.415322903E-3,-1.245459218E-2,-1.891632736E-2,2.353934313E-2
1.115555017E1,2.978672609E-2,4.337179976E-2,-2.009383965E-1,2.077127854E-1
1.116553817E1,-1.240744444E-2,2.719657629E-3,2.643935502E-2,2.933224691E-2
1.117552617E1,-3.096149567E-2,-4.626311314E-3,2.554122269E-2,4.040261164E-2
1.118551317E1,1.329084452E-2,2.453395757E-2,-1.398642290E-1,1.426203498E-1
1.119550117E1,-4.251725203E-3,2.379180657E-2,-1.229494035E-1,1.253023665E-1
1.120548917E1,-1.063587057E-2,7.907820130E-3,-8.702469528E-2,8.802813726E-2
1.121547717E1,1.142275048E-2,2.659689180E-2,-6.666702926E-2,7.267989180E-2
1.122546417E1,5.122252274E-3,6.591258769E-2,-1.210034502E-1,1.378859733E-1
1.123545217E1,-2.347610946E-2,3.760457219E-2,-5.499130905E-2,7.063480471E-2
1.124544017E1,-7.136631771E-3,1.196662376E-2,9.110488236E-2,9.216415348E-2
1.125542717E1,9.341644202E-3,4.428566932E-2,-9.256259322E-2,1.030355302E-1
1.126541929E1,-1.599002433E-2,1.863909625E-2,-1.353735673E-1,1.375830641E-1
1.127540729E1,-2.673372121E-2,-2.247299906E-2,7.942974687E-2,8.676872837E-2
1.128539529E1,1.795884123E-2,-1.539578505E-2,1.122115767E-1,1.146777577E-1
1.129538229E1,3.272428044E-2,1.070762687E-2,-9.784145951E-3,3.579471072E-2
1.130537029E1,1.460776082E-2,1.394401048E-4,-8.672473311E-2,8.794649199E-2
1.131535829E1,-1.184810801E-2,-2.339431925E-2,4.245663285E-2,4.990227960E-2
1.132534529E1,1.457439972E-2,-5.847311583E-3,6.685530961E-2,6.867486150E-2
1.133533329E1,2.490859964E-2,4.062353075E-3,-5.079944015E-2,5.672322423E-2
1.134532129E1,-2.588654189E-2,-2.190921784E-2,1.760830522E-2,3.821229239E-2
1.135530929E1,-2.862505565E-2,-1.865258595E-2,2.524184525E-2,4.247897745E-2
1.136529629E1,2.626530442E-3,-1.299659938E-2,-7.654706955E-2,7.768696232E-2
1.137528429E1,-2.235925016E-3,-2.214776368E-2,-1.076823235E-1,1.099591087E-1
1.138527229E1,-2.965989176E-2,-2.969534507E-2,5.907032669E-2,7.246258478E-2
1.139525929E1,-3.256375381E-2,-3.465660249E-2,8.451740921E-2,9.697768103E-2
1.140524729E1,-9.275237191E-3,1.197819942E-2,-9.031960130E-2,9.158131723E-2
1.141523529E1,-3.743059240E-2,-2.732095982E-2,-1.352987230E-2,4.827568267E-2
1.142522329E1,-2.962251983E-2,-5.813404128E-2,7.628277540E-2,1.003798897E-1
1.143521029E1,-1.138064596E-2,1.406965710E-3,-5.289917529E-2,5.412782465E-2
1.144519829E1,-3.899030291E-2,-5.681849085E-3,-3.538501024E-2,5.295872053E-2
1.145518629E1,-7.476298812E-2,-3.406638089E-2,5.203378737E-2,9.724987264E-2
1.146517429E1,-5.421269290E-2,-2.512346197E-2,4.283085465E-3,5.990450095E-2
1.147516129E1,-1.899365678E-2,4.086769768E-3,-1.404659075E-1,1.418031447E-1
1.148514929E1,-1.709031957E-2,6.227604439E-4,-1.070853227E-1,1.084423036E-1
1.149513729E1,-5.225737028E-2,-1.553784270E-2,1.461885774E-1,1.560235799E-1
1.150512429E1,-3.654066445E-2,1.919133607E-2,-1.457652390E-2,4.377216682E-2
1.151511229E1,7.183758959E-3,3.388370108E-2,-1.696540385E-1,1.731537016E-1
1.152510029E1,-3.743742633E-2,-6.820308825E-3,-1.023496628E-2,3.940598987E-2
1.153508829E1,-1.420380502E-2,-1.473204613E-2,-7.240607142E-3,2.170731794E-2
1.154507529E1,1.782393500E-2,1.856924486E-2,-9.959796309E-2,1.028701306E-1
1.155506329E1,-5.564548457E-3,1.259658131E-2,-5.903173506E-2,6.061669576E-2
1.156505129E1,-9.435318424E-3,9.305478260E-4,4.287178516E-3,1.040533770E-2
1.157503929E1,1.479488086E-2,5.792178735E-3,-6.397029340E-2,6.591385493E-2
1.158502629E1,2.914599460E-2,5.446792386E-2,-1.275874150E-1,1.417561011E-1
1.159501429E1,9.811673546E-3,1.845662429E-2,-4.780391157E-2,5.217403453E-2
1.160500229E1,1.365239887E-2,-5.171106218E-3,4.769749224E-2,4.988165094E-2
1.161498929E1,3.232611703E-2,4.145724777E-2,-9.645216107E-2,1.098485349E-1
1.162497729E1,-1.925698249E-3,1.388107754E-2,-1.003440678E-1,1.013179381E-1
1.163496529E1,-1.782073730E-2,-1.685470647E-2,7.494142413E-2,7.885351520E-2
1.164495329E1,2.329762777E-2,7.371328957E-4,-2.747021914E-3,2.347059765E-2
1.165494029E1,3.962606428E-2,7.324537528E-3,-1.156123173E-1,1.224339893E-1
1.166492829E1,1.113399853E-2,-1.713695225E-2,-3.672694623E-2,4.202986599E-2
1.167491629E1,-3.170006753E-2,-6.101180100E-3,1.249362874E-1,1.290395079E-1
1.168490429E1,-6.760171582E-3,2.223069364E-2,8.107690752E-2,8.434078842E-2
1.169489129E1,1.292142840E-2,1.989525861E-2,-1.042388982E-1,1.069043148E-1
1.170487929E1,-3.748437993E-2,-7.104837536E-3,6.505962968E-2,7.542090472E-2
1.171486729E1,-3.953963512E-2,-1.883368747E-3,1.378089327E-1,1.433814205E-1
1.172485529E1,-1.781244613E-3,3.162064590E-3,-3.347530961E-3,4.937352365E-3
1.173484229E1,-1.527385462E-2,-1.434392349E-2,-2.999270797E-2,3.658690076E-2
1.174483029E1,-4.939852950E-2,-3.154958167E-2,8.945830643E-2,1.069503596E-1
1.175481829E1,-1.937089356E-2,-3.001642117E-2,4.559951127E-2,5.792695819E-2
1.176480529E1,-1.370692416E-3,9.558454847E-3,-5.618823409E-2,5.701193302E-2
1.177479329E1,-3.819207575E-2,-2.733743024E-2,3.018274248E-2,5.582981001E-2
1.178478129E1,-3.654771080E-2,-6.289710092E-2,1.005370259E-1,1.240946173E-1
1.179476929E1,-7.390167955E-3,-1.082189425E-2,-8.702294111E-2,8.800409228E-2
1.180475629E1,-1.455008809E-2,-2.508554187E-2,-8.462792158E-2,8.945878708E-2
1.181474429E1,-5.233784715E-2,-5.257142058E-2,-1.981212080E-2,7.678231982E-2
1.182473229E1,-3.099996852E-2,-4.898073681E-2,-6.262251019E-2,8.533281555E-2
1.183472029E1,-1.849593082E-4,-1.019695252E-2,-1.120192033E-1,1.124825051E-1
1.184470729E1,1.831932664E-3,-2.053463108E-2,-9.734912395E-2,9.950818552E-2
1.185469529E1,-1.678654301E-2,-3.477564358E-2,5.037376285E-3,3.894237502E-2
1.186468329E1,-3.528187084E-3,-1.492332774E-2,-1.224968290E-1,1.234529341E-1
1.187467129E1,2.850833289E-2,-3.410544988E-3,-1.563264799E-1,1.589412633E-1
1.188465829E1,-5.934567573E-3,-1.437481780E-2,1.102550983E-2,1.906348201E-2
1.189464629E1,3.201446501E-3,-6.544078134E-3,-1.546880901E-2,1.709848737E-2
1.190463429E1,4.941335768E-3,4.252223130E-2,-1.691991252E-1,1.745305157E-1
1.191462229E1,8.889138233E-5,2.393233161E-2,-1.211490458E-1,1.234903061E-1
1.192460929E1,-3.039460354E-3,-1.166568859E-2,3.991309404E-3,1.269870703E-2
1.193459729E1,1.936190346E-2,1.736185193E-2,-1.576701701E-2,3.041243222E-2
1.194458529E1,1.868944625E-2,7.011067840E-2,-1.424036747E-1,1.598236816E-1
1.195457229E1,-2.862322611E-2,3.231000521E-2,4.485691488E-2,6.225245635E-2
1.196456029E1,-4.373740149E-3,-4.018149495E-3,1.003908455E-1,1.005663810E-1
1.197454829E1,3.257988162E-2,6.195654888E-2,-6.980522990E-2,9.885763884E-2
1.198453629E1,8.149136547E-3,1.116633637E-2,-4.256188273E-2,4.475052353E-2
1.199452329E1,-3.589680150E-2,-4.707797061E-2,1.464949715E-1,1.580053555E-1
1.200451129E1,-6.526826564E-3,4.011144256E-3,1.643079293E-1,1.644864261E-1
1.201449929E1,3.665843331E-2,1.923376493E-2,-5.618414104E-2,6.978851016E-2
1.202448729E1,1.926127654E-3,-1.208861358E-2,-4.046624064E-2,4.227719454E-2
1.203447429E1,-2.648115804E-2,-2.241808092E-2,1.638582784E-1,1.674913654E-1
1.204446229E1,1.015366714E-2,1.495688528E-2,1.581613362E-2,2.401989709E-2
